datetime,demand,plant,net_generation,coal,hydro,natural_gas,nuclear,other,solar,wind,total_interchange
20200310T10Z,30890.0,ERCO,38942.0,4345.0,104.0,15788.0,5108.0,16.0,1459.0,12123.0,-192.0
20200310T09Z,30403.0,ERCO,38566.0,4399.0,104.0,15869.0,5108.0,19.0,839.0,12228.0,-193.0
20200310T08Z,30653.0,ERCO,37733.0,4369.0,68.0,14992.0,5108.0,21.0,230.0,12944.0,-192.0
20200310T07Z,31286.0,ERCO,37025.0,3905.0,67.0,13551.0,5108.0,30.0,27.0,14336.0,-164.0
20200310T06Z,32530.0,ERCO,36598.0,3559.0,67.0,12151.0,5108.0,16.0,0.0,15697.0,-71.0
20200310T05Z,34451.0,ERCO,34806.0,2984.0,67.0,10567.0,5109.0,18.0,0.0,16062.0,-40.0
20200310T04Z,36798.0,ERCO,32142.0,2909.0,67.0,8844.0,5108.0,16.0,0.0,15198.0,16.0
20200310T03Z,38932.0,ERCO,30540.0,2849.0,67.0,7017.0,5108.0,17.0,0.0,15484.0,42.0
20200310T02Z,39907.0,ERCO,30081.0,2826.0,67.0,6311.0,5108.0,15.0,0.0,15754.0,-98.0
20200310T01Z,39451.0,ERCO,30200.0,2847.0,67.0,6101.0,5108.0,27.0,0.0,16051.0,-92.0
20200310T00Z,38809.0,ERCO,30617.0,2899.0,67.0,5970.0,5108.0,32.0,0.0,16542.0,47.0
20200309T23Z,38661.0,ERCO,31794.0,3115.0,67.0,6074.0,5107.0,23.0,0.0,17406.0,38.0
20200309T22Z,38529.0,ERCO,33804.0,4168.0,66.0,6506.0,5107.0,18.0,0.0,17938.0,21.0
20200309T21Z,38557.0,ERCO,36013.0,4756.0,67.0,7484.0,5107.0,17.0,0.0,18581.0,-41.0
20200309T20Z,38855.0,ERCO,37547.0,5022.0,68.0,8617.0,5108.0,15.0,0.0,18716.0,-57.0
20200309T19Z,39183.0,ERCO,38135.0,5214.0,77.0,8924.0,5108.0,18.0,0.0,18793.0,-78.0
20200309T18Z,39212.0,ERCO,37189.0,4611.0,104.0,8786.0,5107.0,16.0,25.0,18541.0,-79.0
20200309T17Z,39123.0,ERCO,36132.0,4238.0,67.0,8268.0,5108.0,14.0,147.0,18290.0,-35.0
20200309T16Z,38758.0,ERCO,35923.0,4147.0,67.0,7921.0,5107.0,13.0,311.0,18355.0,-22.0
20200309T15Z,37926.0,ERCO,35742.0,4065.0,66.0,7682.0,5108.0,14.0,434.0,18372.0,-10.0
20200309T14Z,37218.0,ERCO,35744.0,4149.0,66.0,7582.0,5108.0,14.0,567.0,18259.0,5.0
20200309T13Z,36790.0,ERCO,35876.0,4139.0,66.0,7519.0,5108.0,16.0,658.0,18370.0,53.0
20200309T12Z,34969.0,ERCO,36087.0,4250.0,66.0,7715.0,5108.0,14.0,877.0,18057.0,-26.0
20200309T11Z,32213.0,ERCO,36562.0,4381.0,65.0,7994.0,5108.0,13.0,640.0,18360.0,-123.0
20200309T10Z,30580.0,ERCO,36782.0,4362.0,65.0,8421.0,5107.0,17.0,483.0,18326.0,-98.0
20200309T09Z,30065.0,ERCO,36784.0,4633.0,66.0,8402.0,5108.0,14.0,330.0,18232.0,-163.0
20200309T08Z,30159.0,ERCO,36653.0,5191.0,66.0,8618.0,5108.0,14.0,173.0,17484.0,-198.0
20200309T07Z,30715.0,ERCO,36004.0,4592.0,66.0,8429.0,5109.0,15.0,32.0,17764.0,-198.0
20200309T06Z,31886.0,ERCO,35291.0,4356.0,65.0,8079.0,5108.0,12.0,0.0,17671.0,-198.0
20200309T05Z,33757.0,ERCO,34292.0,3943.0,65.0,7675.0,5108.0,15.0,0.0,17487.0,-198.0
20200309T04Z,35974.0,ERCO,33538.0,3716.0,65.0,7404.0,5108.0,14.0,0.0,17231.0,-198.0
20200309T03Z,37526.0,ERCO,33163.0,3461.0,66.0,7244.0,5108.0,12.0,0.0,17272.0,-198.0
20200309T02Z,38175.0,ERCO,33123.0,3519.0,66.0,7022.0,5107.0,15.0,0.0,17395.0,-198.0
20200309T01Z,37245.0,ERCO,33367.0,3721.0,66.0,6936.0,5107.0,12.0,0.0,17524.0,-201.0
20200309T00Z,36210.0,ERCO,34054.0,4056.0,66.0,7186.0,5108.0,15.0,0.0,17624.0,-151.0
20200308T23Z,36001.0,ERCO,35098.0,4455.0,66.0,7688.0,5108.0,13.0,0.0,17768.0,-227.0
20200308T22Z,35776.0,ERCO,36404.0,4591.0,66.0,8368.0,5108.0,16.0,0.0,18255.0,-280.0
20200308T21Z,35767.0,ERCO,37413.0,5070.0,66.0,9126.0,5108.0,16.0,0.0,18028.0,-284.0
20200308T20Z,35885.0,ERCO,37937.0,5533.0,74.0,9424.0,5108.0,20.0,0.0,17779.0,-216.0
20200308T19Z,36082.0,ERCO,38088.0,5662.0,101.0,9521.0,5108.0,19.0,0.0,17678.0,-264.0
20200308T18Z,36508.0,ERCO,36886.0,4749.0,66.0,9332.0,5109.0,24.0,72.0,17537.0,-172.0
20200308T17Z,36808.0,ERCO,35594.0,4069.0,64.0,8842.0,5109.0,19.0,525.0,16967.0,-62.0
20200308T16Z,36906.0,ERCO,35262.0,3959.0,63.0,9084.0,5108.0,14.0,684.0,16350.0,-96.0
20200308T15Z,36751.0,ERCO,35531.0,4062.0,63.0,9601.0,5108.0,14.0,655.0,16027.0,-162.0
20200308T14Z,36167.0,ERCO,36005.0,4088.0,64.0,9914.0,5107.0,17.0,666.0,16149.0,-108.0
20200308T13Z,35489.0,ERCO,36678.0,4277.0,64.0,10523.0,5107.0,17.0,659.0,16031.0,-36.0
20200308T12Z,34489.0,ERCO,37511.0,5197.0,64.0,10646.0,5107.0,14.0,593.0,15890.0,-92.0
20200308T11Z,33735.0,ERCO,38421.0,5575.0,63.0,11080.0,5107.0,19.0,576.0,16000.0,-21.0
20200308T10Z,33361.0,ERCO,38952.0,5618.0,65.0,11721.0,5107.0,16.0,700.0,15725.0,-20.0
20200308T09Z,33320.0,ERCO,39073.0,5900.0,103.0,12470.0,5107.0,14.0,1108.0,14371.0,-23.0
20200308T08Z,33564.0,ERCO,38688.0,5570.0,103.0,12775.0,5106.0,19.0,884.0,14232.0,-31.0
20200308T07Z,34252.0,ERCO,37632.0,4459.0,103.0,12542.0,5102.0,19.0,171.0,15239.0,-114.0
20200308T06Z,35299.0,ERCO,36181.0,4263.0,102.0,11677.0,5042.0,14.0,0.0,15084.0,-253.0
20200308T05Z,36555.0,ERCO,34560.0,4038.0,65.0,10766.0,4876.0,14.0,0.0,14802.0,-242.0
20200308T04Z,37640.0,ERCO,33251.0,3703.0,63.0,10055.0,4726.0,13.0,0.0,14691.0,-476.0
20200308T03Z,38217.0,ERCO,32814.0,3661.0,63.0,9104.0,4710.0,15.0,0.0,15261.0,-582.0
20200308T02Z,38371.0,ERCO,32498.0,3650.0,64.0,8274.0,4711.0,13.0,0.0,15787.0,-434.0
20200308T01Z,37101.0,ERCO,32561.0,3656.0,64.0,8099.0,4712.0,14.0,0.0,16016.0,-412.0
20200308T00Z,35858.0,ERCO,33320.0,3748.0,64.0,8732.0,4934.0,14.0,0.0,15827.0,-407.0
20200307T23Z,35434.0,ERCO,34395.0,3868.0,64.0,9589.0,5108.0,13.0,0.0,15751.0,-97.0
20200307T22Z,35592.0,ERCO,35840.0,4039.0,63.0,10859.0,5109.0,14.0,0.0,15755.0,-89.0
20200307T21Z,36099.0,ERCO,37274.0,4186.0,106.0,12580.0,5108.0,13.0,0.0,15280.0,57.0
20200307T20Z,36839.0,ERCO,37908.0,4264.0,106.0,14450.0,5108.0,15.0,0.0,13964.0,26.0
20200307T19Z,37619.0,ERCO,38348.0,4862.0,99.0,16398.0,5108.0,19.0,0.0,11864.0,6.0
20200307T18Z,38456.0,ERCO,37652.0,5092.0,63.0,17159.0,5108.0,13.0,91.0,10128.0,5.0
20200307T17Z,39043.0,ERCO,37131.0,4465.0,63.0,16424.0,5108.0,17.0,1016.0,10038.0,5.0
20200307T16Z,39094.0,ERCO,37238.0,4530.0,63.0,16198.0,5109.0,19.0,2117.0,9201.0,6.0
20200307T15Z,38708.0,ERCO,37151.0,4929.0,64.0,16661.0,5108.0,17.0,2329.0,8044.0,6.0
20200307T14Z,37654.0,ERCO,37162.0,5320.0,63.0,17077.0,5110.0,17.0,2415.0,7161.0,5.0
20200307T13Z,36212.0,ERCO,37323.0,5325.0,65.0,17296.0,5109.0,16.0,2461.0,7051.0,-19.0
20200307T12Z,34673.0,ERCO,37520.0,5300.0,103.0,17111.0,5110.0,19.0,2462.0,7414.0,5.0
20200307T11Z,33503.0,ERCO,38061.0,5376.0,167.0,17223.0,5109.0,15.0,2465.0,7704.0,6.0
20200307T10Z,33055.0,ERCO,38659.0,5729.0,198.0,17504.0,5110.0,12.0,2469.0,7636.0,31.0
20200307T09Z,32973.0,ERCO,39312.0,6446.0,170.0,18719.0,5110.0,14.0,2416.0,6437.0,32.0
20200307T08Z,33143.0,ERCO,40050.0,7307.0,139.0,19833.0,5110.0,15.0,1633.0,6013.0,32.0
20200307T07Z,33754.0,ERCO,40929.0,7548.0,140.0,20174.0,5110.0,17.0,219.0,7721.0,32.0
20200307T06Z,34806.0,ERCO,39864.0,6703.0,139.0,19872.0,5110.0,14.0,0.0,8027.0,32.0
20200307T05Z,36246.0,ERCO,35724.0,5264.0,139.0,17860.0,5109.0,16.0,0.0,7338.0,31.0
20200307T04Z,37370.0,ERCO,33120.0,4854.0,101.0,15847.0,5110.0,13.0,0.0,7197.0,32.0
20200307T03Z,37996.0,ERCO,31923.0,4602.0,99.0,15181.0,5109.0,16.0,0.0,6916.0,30.0
20200307T02Z,38292.0,ERCO,31453.0,4482.0,99.0,14764.0,5109.0,18.0,0.0,6980.0,27.0
20200307T01Z,37627.0,ERCO,31650.0,4287.0,100.0,14680.0,5109.0,20.0,0.0,7455.0,31.0
20200307T00Z,37124.0,ERCO,32314.0,4281.0,100.0,14634.0,5109.0,19.0,0.0,8171.0,31.0
20200306T23Z,37231.0,ERCO,33733.0,4613.0,99.0,15148.0,5109.0,17.0,0.0,8747.0,30.0
20200306T22Z,37144.0,ERCO,35845.0,4910.0,101.0,16368.0,5109.0,16.0,0.0,9339.0,31.0
20200306T21Z,37156.0,ERCO,37894.0,5905.0,139.0,17382.0,5109.0,17.0,0.0,9342.0,16.0
20200306T20Z,37316.0,ERCO,39153.0,7029.0,147.0,18308.0,5109.0,22.0,0.0,8539.0,-147.0
20200306T19Z,37513.0,ERCO,39646.0,7936.0,173.0,19123.0,5108.0,24.0,0.0,7283.0,-217.0
20200306T18Z,38079.0,ERCO,38448.0,7067.0,139.0,18541.0,5108.0,24.0,189.0,7380.0,-182.0
20200306T17Z,38653.0,ERCO,37888.0,5235.0,139.0,17269.0,5108.0,20.0,1496.0,8621.0,-126.0
20200306T16Z,39305.0,ERCO,37887.0,4929.0,139.0,15900.0,5108.0,18.0,2387.0,9406.0,-262.0
20200306T15Z,40018.0,ERCO,37593.0,5450.0,166.0,15065.0,5108.0,17.0,2478.0,9308.0,-159.0
20200306T14Z,40896.0,ERCO,37310.0,5771.0,131.0,14326.0,5109.0,18.0,2481.0,9474.0,65.0
20200306T13Z,39831.0,ERCO,37355.0,5795.0,97.0,13846.0,5109.0,17.0,2475.0,10017.0,93.0
20200306T12Z,35691.0,ERCO,37682.0,5821.0,62.0,13823.0,5109.0,18.0,2482.0,10366.0,65.0
20200306T11Z,33086.0,ERCO,38062.0,5901.0,62.0,14402.0,5109.0,17.0,2383.0,10187.0,29.0
20200306T10Z,31890.0,ERCO,38561.0,6148.0,63.0,15068.0,5110.0,15.0,2273.0,9884.0,107.0
20200306T09Z,31419.0,ERCO,39104.0,6225.0,62.0,15833.0,5110.0,15.0,2198.0,9660.0,203.0
20200306T08Z,31618.0,ERCO,40075.0,6202.0,61.0,15589.0,5109.0,17.0,1498.0,11598.0,204.0
20200306T07Z,32287.0,ERCO,41298.0,6545.0,61.0,16747.0,5110.0,16.0,200.0,12619.0,170.0
20200306T06Z,33701.0,ERCO,40450.0,6340.0,61.0,16006.0,5109.0,17.0,0.0,12918.0,105.0
20200306T05Z,35813.0,ERCO,36429.0,5395.0,62.0,13376.0,5109.0,14.0,0.0,12475.0,106.0
20200306T04Z,37863.0,ERCO,33829.0,4658.0,62.0,11418.0,5109.0,14.0,0.0,12569.0,106.0
20200306T03Z,39122.0,ERCO,32753.0,4625.0,62.0,10932.0,5108.0,14.0,0.0,12011.0,100.0
20200306T02Z,39630.0,ERCO,32491.0,4695.0,62.0,11184.0,5107.0,16.0,0.0,11428.0,101.0
20200306T01Z,38595.0,ERCO,32734.0,5000.0,62.0,11612.0,5107.0,17.0,0.0,10936.0,110.0
20200306T00Z,38104.0,ERCO,33485.0,5930.0,62.0,12313.0,5106.0,21.0,0.0,10052.0,111.0
20200305T23Z,38069.0,ERCO,35037.0,5723.0,62.0,14170.0,5106.0,23.0,0.0,9952.0,111.0
20200305T22Z,37719.0,ERCO,37337.0,5718.0,62.0,15686.0,5106.0,26.0,0.0,10737.0,111.0
20200305T21Z,37572.0,ERCO,39633.0,6296.0,100.0,17609.0,5105.0,19.0,0.0,10503.0,109.0
20200305T20Z,37514.0,ERCO,41083.0,7887.0,108.0,18334.0,5105.0,24.0,2.0,9623.0,46.0
20200305T19Z,37617.0,ERCO,41757.0,8167.0,135.0,18478.0,5104.0,22.0,4.0,9846.0,5.0
20200305T18Z,37969.0,ERCO,41322.0,6963.0,101.0,18309.0,5104.0,25.0,36.0,10785.0,5.0
20200305T17Z,38496.0,ERCO,40140.0,5778.0,100.0,17611.0,5104.0,18.0,181.0,11348.0,5.0
20200305T16Z,39075.0,ERCO,39617.0,5907.0,100.0,17227.0,5104.0,14.0,327.0,10939.0,5.0
20200305T15Z,39968.0,ERCO,39480.0,5844.0,100.0,17209.0,5107.0,9.0,475.0,10736.0,5.0
20200305T14Z,41095.0,ERCO,39754.0,6509.0,99.0,17119.0,5110.0,4.0,587.0,10326.0,44.0
20200305T13Z,40246.0,ERCO,40383.0,7238.0,64.0,16562.0,5106.0,5.0,740.0,10667.0,104.0
20200305T12Z,36260.0,ERCO,40614.0,7253.0,62.0,15624.0,5105.0,3.0,814.0,11753.0,139.0
20200305T11Z,33723.0,ERCO,40673.0,5910.0,65.0,15674.0,5105.0,8.0,860.0,13050.0,158.0
20200305T10Z,32647.0,ERCO,40503.0,6168.0,64.0,15154.0,5105.0,5.0,650.0,13357.0,152.0
20200305T09Z,32385.0,ERCO,40232.0,6119.0,74.0,15049.0,5106.0,8.0,552.0,13323.0,100.0
20200305T08Z,32634.0,ERCO,39681.0,6178.0,64.0,15071.0,5106.0,4.0,498.0,12761.0,-17.0
20200305T07Z,33385.0,ERCO,39150.0,6440.0,62.0,14930.0,5106.0,2.0,40.0,12570.0,-14.0
20200305T06Z,34926.0,ERCO,37654.0,6414.0,62.0,14367.0,5106.0,6.0,0.0,11700.0,-256.0
20200305T05Z,37226.0,ERCO,34084.0,5869.0,62.0,12168.0,5107.0,6.0,0.0,10874.0,-181.0
20200305T04Z,39521.0,ERCO,31655.0,5220.0,62.0,10656.0,5108.0,6.0,0.0,10602.0,-219.0
20200305T03Z,40971.0,ERCO,31070.0,5720.0,61.0,10370.0,5108.0,7.0,0.0,9804.0,-15.0
20200305T02Z,41647.0,ERCO,31030.0,6534.0,62.0,11166.0,5108.0,11.0,0.0,8149.0,55.0
20200305T01Z,41277.0,ERCO,31799.0,6535.0,60.0,12172.0,5108.0,9.0,0.0,7915.0,55.0
20200305T00Z,40135.0,ERCO,32997.0,6472.0,60.0,12491.0,5108.0,18.0,1.0,8846.0,31.0
20200304T23Z,39612.0,ERCO,34793.0,6273.0,31.0,14225.0,5108.0,7.0,0.0,9143.0,8.0
20200304T22Z,39475.0,ERCO,37163.0,6926.0,42.0,16753.0,5108.0,7.0,0.0,8325.0,21.0
20200304T21Z,39749.0,ERCO,39597.0,8863.0,149.0,18223.0,5108.0,6.0,0.0,7247.0,-346.0
20200304T20Z,40378.0,ERCO,41129.0,9374.0,149.0,19973.0,5108.0,9.0,0.0,6515.0,71.0
20200304T19Z,40570.0,ERCO,41308.0,9093.0,141.0,21448.0,5108.0,4.0,0.0,5514.0,103.0
20200304T18Z,40569.0,ERCO,41259.0,9176.0,107.0,21993.0,5108.0,18.0,21.0,4838.0,102.0
20200304T17Z,40364.0,ERCO,40273.0,9008.0,106.0,21106.0,5108.0,18.0,202.0,4725.0,37.0
20200304T16Z,40074.0,ERCO,40120.0,9067.0,106.0,21114.0,5109.0,11.0,404.0,4309.0,-258.0
20200304T15Z,39529.0,ERCO,40111.0,8640.0,106.0,21121.0,5110.0,20.0,582.0,4532.0,-93.0
20200304T14Z,39050.0,ERCO,40152.0,8484.0,107.0,21113.0,5109.0,16.0,689.0,4635.0,-12.0
20200304T13Z,37671.0,ERCO,40392.0,8938.0,107.0,21184.0,5110.0,10.0,794.0,4250.0,-11.0
20200304T12Z,34095.0,ERCO,40250.0,8937.0,107.0,21073.0,5111.0,9.0,615.0,4399.0,4.0
20200304T11Z,31910.0,ERCO,39857.0,8560.0,147.0,21019.0,5111.0,10.0,623.0,4388.0,4.0
20200304T10Z,31251.0,ERCO,39277.0,8261.0,180.0,20952.0,5110.0,5.0,429.0,4340.0,0.0
20200304T09Z,31247.0,ERCO,38599.0,7471.0,158.0,20383.0,5111.0,3.0,236.0,5237.0,25.0
20200304T08Z,31815.0,ERCO,38012.0,7215.0,136.0,19388.0,5112.0,6.0,85.0,6070.0,24.0
20200304T07Z,32941.0,ERCO,37776.0,6716.0,134.0,18784.0,5112.0,6.0,7.0,7016.0,-14.0
20200304T06Z,34737.0,ERCO,36629.0,5544.0,133.0,17995.0,5111.0,9.0,0.0,7837.0,26.0
20200304T05Z,37130.0,ERCO,33158.0,4687.0,35.0,15412.0,5112.0,8.0,4.0,7902.0,26.0
20200304T04Z,39588.0,ERCO,31169.0,4432.0,33.0,13158.0,5112.0,6.0,20.0,8409.0,26.0
20200304T03Z,41107.0,ERCO,30696.0,4432.0,33.0,11673.0,5111.0,7.0,20.0,9419.0,26.0
20200304T02Z,41653.0,ERCO,31106.0,4429.0,33.0,11058.0,5111.0,15.0,20.0,10439.0,22.0
20200304T01Z,41187.0,ERCO,31568.0,4417.0,33.0,10758.0,5113.0,7.0,20.0,11219.0,102.0
20200304T00Z,40171.0,ERCO,32464.0,4535.0,34.0,11444.0,5114.0,6.0,20.0,11310.0,99.0
20200303T23Z,40018.0,ERCO,34252.0,4846.0,71.0,13181.0,5114.0,5.0,20.0,11014.0,99.0
20200303T22Z,40074.0,ERCO,36809.0,5529.0,81.0,15598.0,5114.0,4.0,20.0,10461.0,-65.0
20200303T21Z,40409.0,ERCO,39278.0,6890.0,152.0,17941.0,5112.0,5.0,20.0,9156.0,-121.0
20200303T20Z,40484.0,ERCO,40629.0,7573.0,153.0,20123.0,5111.0,8.0,20.0,7640.0,-98.0
20200303T19Z,40260.0,ERCO,41387.0,9095.0,144.0,21702.0,5111.0,8.0,20.0,5305.0,-152.0
20200303T18Z,39866.0,ERCO,41030.0,9282.0,108.0,22261.0,5111.0,9.0,30.0,4229.0,-381.0
20200303T17Z,39271.0,ERCO,39845.0,8931.0,109.0,21824.0,5112.0,15.0,175.0,3680.0,-477.0
20200303T16Z,38593.0,ERCO,39430.0,9262.0,109.0,21567.0,5112.0,6.0,396.0,2977.0,-423.0
20200303T15Z,38012.0,ERCO,39355.0,9644.0,109.0,21771.0,5112.0,3.0,550.0,2166.0,-129.0
20200303T14Z,37752.0,ERCO,39467.0,9452.0,110.0,22261.0,5113.0,5.0,779.0,1745.0,-108.0
20200303T13Z,36605.0,ERCO,39411.0,9296.0,100.0,22373.0,5114.0,14.0,977.0,1538.0,-134.0
20200303T12Z,33172.0,ERCO,39048.0,9104.0,90.0,21985.0,5114.0,7.0,893.0,1855.0,-114.0
20200303T11Z,31143.0,ERCO,38782.0,9084.0,89.0,20890.0,5114.0,7.0,723.0,2875.0,22.0
20200303T10Z,30670.0,ERCO,38539.0,8854.0,90.0,19113.0,5114.0,15.0,477.0,4876.0,99.0
20200303T09Z,31079.0,ERCO,38090.0,7525.0,115.0,17290.0,5115.0,11.0,364.0,7671.0,-132.0
20200303T08Z,31542.0,ERCO,37604.0,5844.0,99.0,16396.0,5115.0,12.0,185.0,9955.0,-179.0
20200303T07Z,32441.0,ERCO,37004.0,5477.0,99.0,15379.0,5115.0,11.0,12.0,10912.0,-219.0
20200303T06Z,34149.0,ERCO,35617.0,5663.0,95.0,14611.0,5115.0,9.0,0.0,10125.0,-165.0
20200303T05Z,36712.0,ERCO,32133.0,5145.0,34.0,11713.0,5115.0,6.0,0.0,10121.0,-171.0
20200303T04Z,39178.0,ERCO,30119.0,4947.0,34.0,9436.0,5115.0,9.0,0.0,10578.0,-373.0
20200303T03Z,40693.0,ERCO,29443.0,4552.0,34.0,8325.0,5116.0,5.0,0.0,11413.0,-454.0
20200303T02Z,41506.0,ERCO,29250.0,4292.0,34.0,7831.0,5116.0,8.0,0.0,11969.0,-494.0
20200303T01Z,41128.0,ERCO,29571.0,4410.0,34.0,8073.0,5115.0,7.0,0.0,11932.0,-333.0
20200303T00Z,39997.0,ERCO,30495.0,4531.0,36.0,8367.0,5115.0,4.0,0.0,12442.0,-176.0
20200302T23Z,39811.0,ERCO,32296.0,5291.0,81.0,9411.0,5115.0,5.0,0.0,12392.0,-189.0
20200302T22Z,39833.0,ERCO,34840.0,5143.0,117.0,11828.0,5115.0,11.0,0.0,12624.0,-65.0
20200302T21Z,39889.0,ERCO,37036.0,4766.0,118.0,13357.0,5115.0,6.0,0.0,13673.0,156.0
20200302T20Z,39537.0,ERCO,38408.0,5015.0,117.0,14611.0,5115.0,5.0,0.0,13545.0,318.0
20200302T19Z,39155.0,ERCO,39107.0,5772.0,109.0,15508.0,5115.0,14.0,0.0,12589.0,222.0
20200302T18Z,38914.0,ERCO,38370.0,5786.0,73.0,15473.0,5115.0,22.0,53.0,11848.0,102.0
20200302T17Z,38651.0,ERCO,37122.0,4786.0,72.0,14643.0,5116.0,17.0,414.0,12075.0,44.0
20200302T16Z,38066.0,ERCO,36480.0,4287.0,71.0,13533.0,5116.0,7.0,995.0,12471.0,2.0
20200302T15Z,37504.0,ERCO,36060.0,4231.0,71.0,12878.0,5116.0,7.0,1259.0,12497.0,-2.0
20200302T14Z,37135.0,ERCO,35658.0,4227.0,72.0,12480.0,5117.0,7.0,1369.0,12386.0,-144.0
20200302T13Z,35794.0,ERCO,35575.0,4319.0,72.0,12807.0,5117.0,10.0,1518.0,11732.0,-100.0
20200302T12Z,32351.0,ERCO,35317.0,4777.0,72.0,13174.0,5116.0,6.0,1561.0,10611.0,-36.0
20200302T11Z,30283.0,ERCO,35330.0,4753.0,73.0,12926.0,5116.0,7.0,1396.0,11059.0,48.0
20200302T10Z,29612.0,ERCO,35347.0,4643.0,76.0,12601.0,5116.0,10.0,1052.0,11849.0,-96.0
20200302T09Z,29622.0,ERCO,35011.0,4249.0,97.0,11576.0,5116.0,12.0,748.0,13215.0,-28.0
20200302T08Z,30024.0,ERCO,33625.0,4115.0,97.0,9022.0,5115.0,9.0,349.0,14918.0,-23.0
20200302T07Z,30988.0,ERCO,32199.0,4073.0,96.0,7983.0,5116.0,12.0,27.0,14893.0,-183.0
20200302T06Z,32629.0,ERCO,31342.0,3953.0,97.0,7013.0,5116.0,21.0,0.0,15143.0,169.0
20200302T05Z,35016.0,ERCO,30450.0,3842.0,35.0,6215.0,5115.0,23.0,0.0,15221.0,135.0
20200302T04Z,37225.0,ERCO,30390.0,3828.0,33.0,5495.0,5115.0,7.0,0.0,15913.0,-61.0
20200302T03Z,38473.0,ERCO,30400.0,3713.0,33.0,5409.0,5114.0,8.0,0.0,16123.0,-341.0
20200302T02Z,38951.0,ERCO,30426.0,3817.0,33.0,5415.0,5114.0,6.0,0.0,16040.0,-599.0
20200302T01Z,38052.0,ERCO,30727.0,3907.0,33.0,5423.0,5115.0,9.0,0.0,16241.0,-682.0
20200302T00Z,36900.0,ERCO,31315.0,4021.0,34.0,5498.0,5114.0,5.0,0.0,16642.0,-524.0
20200301T23Z,36379.0,ERCO,32558.0,4300.0,80.0,6004.0,5114.0,7.0,0.0,17052.0,-512.0
20200301T22Z,36015.0,ERCO,34144.0,4660.0,81.0,7055.0,5115.0,10.0,0.0,17223.0,-493.0
20200301T21Z,35656.0,ERCO,35439.0,4551.0,117.0,7788.0,5115.0,6.0,0.0,17862.0,-423.0
20200301T20Z,35578.0,ERCO,36241.0,4384.0,118.0,8561.0,5115.0,12.0,0.0,18051.0,-601.0
20200301T19Z,35461.0,ERCO,36871.0,4386.0,109.0,9150.0,5116.0,10.0,0.0,18100.0,-563.0
20200301T18Z,35429.0,ERCO,35994.0,4410.0,73.0,8962.0,5117.0,21.0,61.0,17353.0,-707.0
20200301T17Z,35383.0,ERCO,35201.0,4312.0,73.0,7961.0,5118.0,15.0,650.0,17073.0,-700.0
20200301T16Z,34963.0,ERCO,34901.0,4371.0,73.0,7952.0,5118.0,13.0,545.0,16829.0,-668.0
20200301T15Z,33721.0,ERCO,34892.0,4489.0,73.0,8045.0,5118.0,4.0,513.0,16650.0,-546.0
20200301T14Z,32226.0,ERCO,35000.0,4493.0,74.0,8115.0,5118.0,8.0,617.0,16576.0,-347.0
20200301T13Z,31365.0,ERCO,35285.0,4555.0,74.0,8468.0,5117.0,7.0,600.0,16464.0,-116.0
20200301T12Z,30633.0,ERCO,35945.0,4629.0,73.0,9080.0,5114.0,5.0,672.0,16371.0,-38.0
20200301T11Z,30220.0,ERCO,36987.0,4831.0,72.0,9792.0,5114.0,9.0,982.0,16186.0,-109.0
20200301T10Z,30265.0,ERCO,37808.0,5287.0,72.0,10708.0,5115.0,8.0,1549.0,15070.0,-16.0
20200301T09Z,30486.0,ERCO,38837.0,6368.0,96.0,12495.0,5115.0,9.0,1157.0,13596.0,-79.0
20200301T08Z,31067.0,ERCO,39786.0,6320.0,97.0,13634.0,5115.0,12.0,633.0,13975.0,-119.0
20200301T07Z,31915.0,ERCO,39499.0,5712.0,96.0,13788.0,5115.0,11.0,61.0,14717.0,43.0
20200301T06Z,33238.0,ERCO,38020.0,5193.0,96.0,13153.0,5115.0,11.0,0.0,14454.0,0.0
20200301T05Z,34665.0,ERCO,36150.0,4801.0,72.0,12386.0,5115.0,10.0,0.0,13766.0,0.0
20200301T04Z,35949.0,ERCO,34715.0,4566.0,72.0,11595.0,5115.0,8.0,0.0,13360.0,51.0
20200301T03Z,36733.0,ERCO,34009.0,4582.0,72.0,11411.0,5115.0,9.0,0.0,12820.0,100.0
20200301T02Z,37292.0,ERCO,33863.0,4646.0,72.0,11459.0,5114.0,7.0,0.0,12565.0,96.0
20200301T01Z,36593.0,ERCO,33974.0,4631.0,72.0,11332.0,5114.0,7.0,0.0,12818.0,105.0
20200301T00Z,35762.0,ERCO,34363.0,4939.0,72.0,12589.0,5114.0,14.0,0.0,11635.0,105.0
20200229T23Z,35606.0,ERCO,35295.0,5115.0,80.0,14574.0,5113.0,9.0,0.0,10403.0,83.0
20200229T22Z,35591.0,ERCO,36419.0,5320.0,115.0,17179.0,5113.0,7.0,0.0,8684.0,6.0
20200229T21Z,35667.0,ERCO,37318.0,5855.0,118.0,19537.0,5113.0,7.0,0.0,6688.0,5.0
20200229T20Z,35829.0,ERCO,37719.0,6355.0,118.0,21000.0,5115.0,8.0,0.0,5123.0,-15.0
20200229T19Z,36290.0,ERCO,38084.0,7566.0,110.0,21567.0,5118.0,14.0,0.0,3709.0,-274.0
20200229T18Z,37103.0,ERCO,37692.0,8128.0,117.0,22002.0,5119.0,13.0,73.0,2242.0,-253.0
