datetime,forecast_demand,plant
20211229T23Z,45249,ERCO
20211229T22Z,45210,ERCO
20211229T21Z,45068,ERCO
20211229T20Z,44747,ERCO
20211229T19Z,44080,ERCO
20211229T18Z,43154,ERCO
20211229T17Z,41985,ERCO
20211229T16Z,40777,ERCO
20211229T15Z,39782,ERCO
20211229T14Z,39179,ERCO
20211229T13Z,37536,ERCO
20211229T12Z,34537,ERCO
20211229T11Z,32791,ERCO
20211229T10Z,32139,ERCO
20211229T09Z,32284,ERCO
20211229T08Z,33333,ERCO
20211229T07Z,34936,ERCO
20211229T06Z,37476,ERCO
20211229T05Z,39902,ERCO
20211229T04Z,42328,ERCO
20211229T03Z,43729,ERCO
20211229T02Z,44801,ERCO
20211229T01Z,45703,ERCO
20211229T00Z,45021,ERCO
20211228T23Z,44491,ERCO
20211228T22Z,44530,ERCO
20211228T21Z,44529,ERCO
20211228T20Z,44297,ERCO
20211228T19Z,43725,ERCO
20211228T18Z,42884,ERCO
20211228T17Z,41739,ERCO
20211228T16Z,40498,ERCO
20211228T15Z,39518,ERCO
20211228T14Z,38883,ERCO
20211228T13Z,37396,ERCO
20211228T12Z,34754,ERCO
20211228T11Z,33269,ERCO
20211228T10Z,32773,ERCO
20211228T09Z,32989,ERCO
20211228T08Z,34059,ERCO
20211228T07Z,35593,ERCO
20211228T06Z,36150,ERCO
20211228T05Z,38602,ERCO
20211228T04Z,40863,ERCO
20211228T03Z,42250,ERCO
20211228T02Z,43270,ERCO
20211228T01Z,44112,ERCO
20211228T00Z,43377,ERCO
20211227T23Z,42774,ERCO
20211227T22Z,42697,ERCO
20211227T21Z,42557,ERCO
20211227T20Z,42227,ERCO
20211227T19Z,41625,ERCO
20211227T18Z,40810,ERCO
20211227T17Z,39714,ERCO
20211227T16Z,38547,ERCO
20211227T15Z,37555,ERCO
20211227T14Z,36840,ERCO
20211227T13Z,35318,ERCO
20211227T12Z,32770,ERCO
20211227T11Z,31316,ERCO
20211227T10Z,30749,ERCO
20211227T09Z,30844,ERCO
20211227T08Z,31781,ERCO
20211227T07Z,33202,ERCO
20211227T06Z,35380,ERCO
20211227T05Z,37859,ERCO
20211227T04Z,40008,ERCO
20211227T03Z,41286,ERCO
20211227T02Z,42326,ERCO
20211227T01Z,43217,ERCO
20211227T00Z,42437,ERCO
20211226T23Z,41629,ERCO
20211226T22Z,41345,ERCO
20211226T21Z,40761,ERCO
20211226T20Z,39901,ERCO
20211226T19Z,38826,ERCO
20211226T18Z,37574,ERCO
20211226T17Z,36225,ERCO
20211226T16Z,34845,ERCO
20211226T15Z,33277,ERCO
20211226T14Z,31841,ERCO
20211226T13Z,30918,ERCO
20211226T12Z,30437,ERCO
20211226T11Z,30316,ERCO
20211226T10Z,30464,ERCO
20211226T09Z,30848,ERCO
20211226T08Z,31998,ERCO
20211226T07Z,33528,ERCO
20211226T06Z,35449,ERCO
20211226T05Z,37558,ERCO
20211226T04Z,39489,ERCO
20211226T03Z,40980,ERCO
20211226T02Z,42436,ERCO
20211226T01Z,43898,ERCO
20211226T00Z,43663,ERCO
20211225T23Z,43448,ERCO
20211225T22Z,43656,ERCO
20211225T21Z,43368,ERCO
20211225T20Z,42575,ERCO
20211225T19Z,41430,ERCO
20211225T18Z,39963,ERCO
20211225T17Z,38333,ERCO
20211225T16Z,36657,ERCO
20211225T15Z,34841,ERCO
20211225T14Z,33147,ERCO
20211225T13Z,31846,ERCO
20211225T12Z,30811,ERCO
20211225T11Z,30361,ERCO
20211225T10Z,30361,ERCO
20211225T09Z,30784,ERCO
20211225T08Z,31771,ERCO
20211225T07Z,33266,ERCO
20211225T06Z,34690,ERCO
20211225T05Z,36396,ERCO
20211225T04Z,37321,ERCO
20211225T03Z,38476,ERCO
20211225T02Z,40374,ERCO
20211225T01Z,42746,ERCO
20211225T00Z,43020,ERCO
20211224T23Z,42762,ERCO
20211224T22Z,42810,ERCO
20211224T21Z,42490,ERCO
20211224T20Z,41711,ERCO
20211224T19Z,40880,ERCO
20211224T18Z,40122,ERCO
20211224T17Z,39202,ERCO
20211224T16Z,38190,ERCO
20211224T15Z,36804,ERCO
20211224T14Z,34975,ERCO
20211224T13Z,33310,ERCO
20211224T12Z,31651,ERCO
20211224T11Z,30596,ERCO
20211224T10Z,30364,ERCO
20211224T09Z,30725,ERCO
20211224T08Z,31893,ERCO
20211224T07Z,33891,ERCO
20211224T06Z,36253,ERCO
20211224T05Z,38605,ERCO
20211224T04Z,40517,ERCO
20211224T03Z,41531,ERCO
20211224T02Z,42239,ERCO
20211224T01Z,42740,ERCO
20211224T00Z,41780,ERCO
20211223T23Z,40890,ERCO
20211223T22Z,40831,ERCO
20211223T21Z,40708,ERCO
20211223T20Z,40596,ERCO
20211223T19Z,40487,ERCO
20211223T18Z,40651,ERCO
20211223T17Z,40589,ERCO
20211223T16Z,40549,ERCO
20211223T15Z,40494,ERCO
20211223T14Z,40109,ERCO
20211223T13Z,38455,ERCO
20211223T12Z,35741,ERCO
20211223T11Z,34053,ERCO
20211223T10Z,33407,ERCO
20211223T09Z,33537,ERCO
20211223T08Z,34207,ERCO
20211223T07Z,35390,ERCO
20211223T06Z,37445,ERCO
20211223T05Z,39749,ERCO
20211223T04Z,41586,ERCO
20211223T03Z,42573,ERCO
20211223T02Z,42838,ERCO
20211223T01Z,42718,ERCO
20211223T00Z,40820,ERCO
20211222T23Z,39104,ERCO
20211222T22Z,38852,ERCO
20211222T21Z,39047,ERCO
20211222T20Z,39461,ERCO
20211222T19Z,40142,ERCO
20211222T18Z,41461,ERCO
20211222T17Z,42856,ERCO
20211222T16Z,44404,ERCO
20211222T15Z,45945,ERCO
20211222T14Z,46577,ERCO
20211222T13Z,44940,ERCO
20211222T12Z,41395,ERCO
20211222T11Z,38940,ERCO
20211222T10Z,37869,ERCO
20211222T09Z,37677,ERCO
20211222T08Z,37967,ERCO
20211222T07Z,38809,ERCO
20211222T06Z,41044,ERCO
20211222T05Z,42788,ERCO
20211222T04Z,44411,ERCO
20211222T03Z,45180,ERCO
20211222T02Z,45138,ERCO
20211222T01Z,44699,ERCO
20211222T00Z,42276,ERCO
20211221T23Z,39974,ERCO
20211221T22Z,39535,ERCO
20211221T21Z,39875,ERCO
20211221T20Z,40639,ERCO
20211221T19Z,41711,ERCO
20211221T18Z,43583,ERCO
20211221T17Z,45591,ERCO
20211221T16Z,47652,ERCO
20211221T15Z,49686,ERCO
20211221T14Z,50624,ERCO
20211221T13Z,48876,ERCO
20211221T12Z,44955,ERCO
20211221T11Z,42095,ERCO
20211221T10Z,40764,ERCO
20211221T09Z,40393,ERCO
20211221T08Z,40560,ERCO
20211221T07Z,41228,ERCO
20211221T06Z,44099,ERCO
20211221T05Z,46125,ERCO
20211221T04Z,47904,ERCO
20211221T03Z,48774,ERCO
20211221T02Z,48857,ERCO
20211221T01Z,48468,ERCO
20211221T00Z,46058,ERCO
20211220T23Z,43779,ERCO
20211220T22Z,43320,ERCO
20211220T21Z,43722,ERCO
20211220T20Z,44593,ERCO
20211220T19Z,45653,ERCO
20211220T18Z,47098,ERCO
20211220T17Z,48351,ERCO
20211220T16Z,49364,ERCO
20211220T15Z,50130,ERCO
20211220T14Z,50157,ERCO
20211220T13Z,48195,ERCO
20211220T12Z,44456,ERCO
20211220T11Z,41787,ERCO
20211220T10Z,40616,ERCO
20211220T09Z,40412,ERCO
20211220T08Z,40648,ERCO
20211220T07Z,41526,ERCO
20211220T06Z,44733,ERCO
20211220T05Z,47267,ERCO
20211220T04Z,49571,ERCO
20211220T03Z,50879,ERCO
20211220T02Z,51228,ERCO
20211220T01Z,51170,ERCO
20211220T00Z,48672,ERCO
20211219T23Z,45572,ERCO
20211219T22Z,44599,ERCO
20211219T21Z,44458,ERCO
20211219T20Z,44899,ERCO
20211219T19Z,45636,ERCO
20211219T18Z,46465,ERCO
20211219T17Z,46995,ERCO
20211219T16Z,46973,ERCO
20211219T15Z,46085,ERCO
20211219T14Z,44651,ERCO
20211219T13Z,42674,ERCO
20211219T12Z,40510,ERCO
20211219T11Z,38988,ERCO
20211219T10Z,38329,ERCO
20211219T09Z,38099,ERCO
20211219T08Z,38632,ERCO
20211219T07Z,39655,ERCO
20211219T06Z,41101,ERCO
20211219T05Z,42770,ERCO
20211219T04Z,44334,ERCO
20211219T03Z,45359,ERCO
20211219T02Z,46066,ERCO
20211219T01Z,46658,ERCO
20211219T00Z,45618,ERCO
20211218T23Z,43994,ERCO
20211218T22Z,43786,ERCO
20211218T21Z,44008,ERCO
20211218T20Z,44303,ERCO
20211218T19Z,44417,ERCO
20211218T18Z,44112,ERCO
20211218T17Z,43236,ERCO
20211218T16Z,41680,ERCO
20211218T15Z,39597,ERCO
20211218T14Z,37637,ERCO
20211218T13Z,36142,ERCO
20211218T12Z,35010,ERCO
20211218T11Z,34500,ERCO
20211218T10Z,34570,ERCO
20211218T09Z,35090,ERCO
20211218T08Z,35911,ERCO
20211218T07Z,37276,ERCO
20211218T06Z,38805,ERCO
20211218T05Z,41097,ERCO
20211218T04Z,43042,ERCO
20211218T03Z,44686,ERCO
20211218T02Z,46153,ERCO
20211218T01Z,47782,ERCO
20211218T00Z,47802,ERCO
20211217T23Z,47123,ERCO
20211217T22Z,47002,ERCO
20211217T21Z,46778,ERCO
20211217T20Z,46221,ERCO
20211217T19Z,45308,ERCO
20211217T18Z,44441,ERCO
20211217T17Z,43413,ERCO
20211217T16Z,42248,ERCO
20211217T15Z,41157,ERCO
20211217T14Z,40518,ERCO
20211217T13Z,39256,ERCO
20211217T12Z,36654,ERCO
20211217T11Z,35241,ERCO
20211217T10Z,34942,ERCO
20211217T09Z,35393,ERCO
20211217T08Z,36228,ERCO
20211217T07Z,37620,ERCO
20211217T06Z,38447,ERCO
20211217T05Z,40947,ERCO
20211217T04Z,43187,ERCO
20211217T03Z,44933,ERCO
20211217T02Z,46182,ERCO
20211217T01Z,47416,ERCO
20211217T00Z,47161,ERCO
20211216T23Z,46370,ERCO
20211216T22Z,46182,ERCO
20211216T21Z,45933,ERCO
20211216T20Z,45418,ERCO
20211216T19Z,44580,ERCO
20211216T18Z,43784,ERCO
20211216T17Z,42862,ERCO
20211216T16Z,41826,ERCO
20211216T15Z,40951,ERCO
20211216T14Z,40544,ERCO
20211216T13Z,39330,ERCO
20211216T12Z,36566,ERCO
20211216T11Z,35039,ERCO
20211216T10Z,34702,ERCO
20211216T09Z,35139,ERCO
20211216T08Z,35885,ERCO
20211216T07Z,37163,ERCO
20211216T06Z,38622,ERCO
20211216T05Z,41115,ERCO
20211216T04Z,43357,ERCO
20211216T03Z,45089,ERCO
20211216T02Z,46289,ERCO
20211216T01Z,47424,ERCO
20211216T00Z,47004,ERCO
20211215T23Z,46098,ERCO
20211215T22Z,45735,ERCO
20211215T21Z,45283,ERCO
20211215T20Z,44678,ERCO
20211215T19Z,43842,ERCO
20211215T18Z,43038,ERCO
20211215T17Z,42104,ERCO
20211215T16Z,41095,ERCO
20211215T15Z,40260,ERCO
20211215T14Z,39879,ERCO
20211215T13Z,38719,ERCO
20211215T12Z,36140,ERCO
20211215T11Z,34692,ERCO
20211215T10Z,34366,ERCO
20211215T09Z,34779,ERCO
20211215T08Z,35517,ERCO
20211215T07Z,36761,ERCO
20211215T06Z,38871,ERCO
20211215T05Z,41290,ERCO
20211215T04Z,43707,ERCO
20211215T03Z,45335,ERCO
20211215T02Z,45920,ERCO
20211215T01Z,46706,ERCO
20211215T00Z,46134,ERCO
20211214T23Z,44613,ERCO
20211214T22Z,44197,ERCO
20211214T21Z,44006,ERCO
20211214T20Z,43785,ERCO
20211214T19Z,43577,ERCO
20211214T18Z,43200,ERCO
20211214T17Z,42406,ERCO
20211214T16Z,41660,ERCO
20211214T15Z,41057,ERCO
20211214T14Z,40863,ERCO
20211214T13Z,39355,ERCO
20211214T12Z,36106,ERCO
20211214T11Z,34153,ERCO
20211214T10Z,33538,ERCO
20211214T09Z,33696,ERCO
20211214T08Z,34517,ERCO
20211214T07Z,35817,ERCO
20211214T06Z,37494,ERCO
20211214T05Z,39923,ERCO
20211214T04Z,42202,ERCO
20211214T03Z,43542,ERCO
20211214T02Z,44079,ERCO
20211214T01Z,44485,ERCO
20211214T00Z,43049,ERCO
20211213T23Z,41620,ERCO
20211213T22Z,41206,ERCO
20211213T21Z,41399,ERCO
20211213T20Z,41697,ERCO
20211213T19Z,41911,ERCO
20211213T18Z,42301,ERCO
20211213T17Z,42763,ERCO
20211213T16Z,43410,ERCO
20211213T15Z,45000,ERCO
20211213T14Z,45892,ERCO
20211213T13Z,44368,ERCO
20211213T12Z,40649,ERCO
20211213T11Z,37969,ERCO
20211213T10Z,36841,ERCO
20211213T09Z,36547,ERCO
20211213T08Z,36797,ERCO
20211213T07Z,37552,ERCO
20211213T06Z,38859,ERCO
20211213T05Z,40843,ERCO
20211213T04Z,42412,ERCO
20211213T03Z,42944,ERCO
20211213T02Z,42830,ERCO
20211213T01Z,42843,ERCO
20211213T00Z,40356,ERCO
20211212T23Z,37806,ERCO
20211212T22Z,37347,ERCO
20211212T21Z,37601,ERCO
20211212T20Z,38345,ERCO
20211212T19Z,39576,ERCO
20211212T18Z,40987,ERCO
20211212T17Z,42981,ERCO
20211212T16Z,44823,ERCO
20211212T15Z,45301,ERCO
20211212T14Z,45442,ERCO
20211212T13Z,44040,ERCO
20211212T12Z,42098,ERCO
20211212T11Z,40852,ERCO
20211212T10Z,40020,ERCO
20211212T09Z,39727,ERCO
20211212T08Z,39773,ERCO
20211212T07Z,40198,ERCO
20211212T06Z,40632,ERCO
20211212T05Z,41590,ERCO
20211212T04Z,42498,ERCO
20211212T03Z,42845,ERCO
20211212T02Z,42931,ERCO
20211212T01Z,43014,ERCO
20211212T00Z,41029,ERCO
20211211T23Z,38901,ERCO
20211211T22Z,38688,ERCO
20211211T21Z,39080,ERCO
20211211T20Z,39535,ERCO
20211211T19Z,39984,ERCO
20211211T18Z,40167,ERCO
20211211T17Z,40217,ERCO
20211211T16Z,40032,ERCO
20211211T15Z,38744,ERCO
20211211T14Z,37389,ERCO
20211211T13Z,36022,ERCO
20211211T12Z,34815,ERCO
20211211T11Z,34257,ERCO
20211211T10Z,34447,ERCO
20211211T09Z,35093,ERCO
20211211T08Z,36144,ERCO
20211211T07Z,37804,ERCO
20211211T06Z,38758,ERCO
20211211T05Z,41108,ERCO
20211211T04Z,43030,ERCO
20211211T03Z,44655,ERCO
20211211T02Z,45975,ERCO
20211211T01Z,47374,ERCO
20211211T00Z,47382,ERCO
20211210T23Z,47542,ERCO
20211210T22Z,47506,ERCO
20211210T21Z,47367,ERCO
20211210T20Z,46847,ERCO
20211210T19Z,46139,ERCO
20211210T18Z,44814,ERCO
20211210T17Z,43711,ERCO
20211210T16Z,42446,ERCO
20211210T15Z,40858,ERCO
20211210T14Z,40408,ERCO
20211210T13Z,39039,ERCO
20211210T12Z,36206,ERCO
20211210T11Z,34495,ERCO
20211210T10Z,34127,ERCO
20211210T09Z,34488,ERCO
20211210T08Z,35240,ERCO
20211210T07Z,36513,ERCO
20211210T06Z,37847,ERCO
20211210T05Z,40356,ERCO
20211210T04Z,42646,ERCO
20211210T03Z,44160,ERCO
20211210T02Z,45241,ERCO
20211210T01Z,46397,ERCO
20211210T00Z,46107,ERCO
20211209T23Z,45017,ERCO
20211209T22Z,44488,ERCO
20211209T21Z,44039,ERCO
20211209T20Z,43191,ERCO
20211209T19Z,42149,ERCO
20211209T18Z,41673,ERCO
20211209T17Z,40882,ERCO
20211209T16Z,40001,ERCO
20211209T15Z,39317,ERCO
20211209T14Z,39068,ERCO
20211209T13Z,37628,ERCO
20211209T12Z,34540,ERCO
20211209T11Z,32623,ERCO
20211209T10Z,32052,ERCO
20211209T09Z,32264,ERCO
20211209T08Z,33060,ERCO
20211209T07Z,34301,ERCO
20211209T06Z,36789,ERCO
20211209T05Z,39232,ERCO
20211209T04Z,41448,ERCO
20211209T03Z,42871,ERCO
20211209T02Z,43643,ERCO
20211209T01Z,44473,ERCO
20211209T00Z,43559,ERCO
20211208T23Z,42000,ERCO
20211208T22Z,41482,ERCO
20211208T21Z,41307,ERCO
20211208T20Z,41147,ERCO
20211208T19Z,41121,ERCO
20211208T18Z,41345,ERCO
20211208T17Z,41786,ERCO
20211208T16Z,42277,ERCO
20211208T15Z,43560,ERCO
20211208T14Z,44206,ERCO
20211208T13Z,42640,ERCO
20211208T12Z,38953,ERCO
20211208T11Z,36524,ERCO
20211208T10Z,35556,ERCO
20211208T09Z,35397,ERCO
20211208T08Z,35793,ERCO
20211208T07Z,36751,ERCO
20211208T06Z,38985,ERCO
20211208T05Z,41234,ERCO
20211208T04Z,43380,ERCO
20211208T03Z,44598,ERCO
20211208T02Z,45113,ERCO
20211208T01Z,45256,ERCO
20211208T00Z,43213,ERCO
20211207T23Z,41349,ERCO
20211207T22Z,40888,ERCO
20211207T21Z,41106,ERCO
20211207T20Z,41737,ERCO
20211207T19Z,42480,ERCO
20211207T18Z,43429,ERCO
20211207T17Z,44737,ERCO
20211207T16Z,46100,ERCO
20211207T15Z,47230,ERCO
20211207T14Z,48126,ERCO
20211207T13Z,46461,ERCO
20211207T12Z,42388,ERCO
20211207T11Z,39586,ERCO
20211207T10Z,38449,ERCO
20211207T09Z,38132,ERCO
20211207T08Z,38544,ERCO
20211207T07Z,39337,ERCO
20211207T06Z,40343,ERCO
20211207T05Z,42491,ERCO
20211207T04Z,44797,ERCO
20211207T03Z,45971,ERCO
20211207T02Z,46555,ERCO
20211207T01Z,46753,ERCO
20211207T00Z,44952,ERCO
20211206T23Z,43420,ERCO
20211206T22Z,43108,ERCO
20211206T21Z,43395,ERCO
20211206T20Z,43838,ERCO
20211206T19Z,44386,ERCO
20211206T18Z,44503,ERCO
20211206T17Z,44350,ERCO
20211206T16Z,43981,ERCO
20211206T15Z,42908,ERCO
20211206T14Z,42719,ERCO
20211206T13Z,40927,ERCO
20211206T12Z,37560,ERCO
20211206T11Z,35633,ERCO
20211206T10Z,35093,ERCO
20211206T09Z,35401,ERCO
20211206T08Z,36078,ERCO
20211206T07Z,37365,ERCO
20211206T06Z,38778,ERCO
20211206T05Z,41317,ERCO
20211206T04Z,43430,ERCO
20211206T03Z,44689,ERCO
20211206T02Z,45612,ERCO
20211206T01Z,46198,ERCO
20211206T00Z,45841,ERCO
20211205T23Z,44333,ERCO
20211205T22Z,44048,ERCO
20211205T21Z,43522,ERCO
20211205T20Z,42998,ERCO
20211205T19Z,42332,ERCO
20211205T18Z,41415,ERCO
20211205T17Z,40218,ERCO
20211205T16Z,38794,ERCO
20211205T15Z,36949,ERCO
20211205T14Z,35301,ERCO
20211205T13Z,34340,ERCO
20211205T12Z,33652,ERCO
20211205T11Z,33446,ERCO
20211205T10Z,33650,ERCO
20211205T09Z,34134,ERCO
20211205T08Z,35043,ERCO
20211205T07Z,36326,ERCO
20211205T06Z,37041,ERCO
20211205T05Z,38929,ERCO
20211205T04Z,40621,ERCO
20211205T03Z,42005,ERCO
20211205T02Z,43179,ERCO
20211205T01Z,44176,ERCO
20211205T00Z,44061,ERCO
20211204T23Z,42959,ERCO
20211204T22Z,42921,ERCO
20211204T21Z,42563,ERCO
20211204T20Z,42197,ERCO
20211204T19Z,41731,ERCO
20211204T18Z,41323,ERCO
20211204T17Z,40494,ERCO
20211204T16Z,39265,ERCO
20211204T15Z,37251,ERCO
20211204T14Z,35832,ERCO
20211204T13Z,34803,ERCO
20211204T12Z,33713,ERCO
20211204T11Z,33080,ERCO
20211204T10Z,33099,ERCO
20211204T09Z,33600,ERCO
20211204T08Z,34529,ERCO
20211204T07Z,35908,ERCO
20211204T06Z,37186,ERCO
20211204T05Z,39364,ERCO
20211204T04Z,41271,ERCO
20211204T03Z,42697,ERCO
20211204T02Z,43777,ERCO
20211204T01Z,44931,ERCO
20211204T00Z,44920,ERCO
20211203T23Z,43713,ERCO
20211203T22Z,43414,ERCO
20211203T21Z,43042,ERCO
20211203T20Z,42477,ERCO
20211203T19Z,41826,ERCO
20211203T18Z,41349,ERCO
20211203T17Z,40806,ERCO
20211203T16Z,39884,ERCO
20211203T15Z,39491,ERCO
20211203T14Z,39073,ERCO
20211203T13Z,37616,ERCO
20211203T12Z,34677,ERCO
20211203T11Z,32764,ERCO
20211203T10Z,32218,ERCO
20211203T09Z,32445,ERCO
20211203T08Z,33191,ERCO
20211203T07Z,34470,ERCO
20211203T06Z,36149,ERCO
20211203T05Z,38611,ERCO
20211203T04Z,40945,ERCO
20211203T03Z,42619,ERCO
20211203T02Z,43594,ERCO
20211203T01Z,44831,ERCO
20211203T00Z,44356,ERCO
20211202T23Z,42804,ERCO
20211202T22Z,42426,ERCO
20211202T21Z,41963,ERCO
20211202T20Z,41164,ERCO
20211202T19Z,40359,ERCO
20211202T18Z,40108,ERCO
20211202T17Z,39954,ERCO
20211202T16Z,39985,ERCO
20211202T15Z,40523,ERCO
20211202T14Z,40968,ERCO
20211202T13Z,39550,ERCO
20211202T12Z,36066,ERCO
20211202T11Z,33878,ERCO
20211202T10Z,33057,ERCO
20211202T09Z,32978,ERCO
20211202T08Z,33524,ERCO
20211202T07Z,34525,ERCO
20211202T06Z,35495,ERCO
20211202T05Z,37770,ERCO
20211202T04Z,39954,ERCO
20211202T03Z,41402,ERCO
20211202T02Z,42436,ERCO
20211202T01Z,43276,ERCO
20211202T00Z,42513,ERCO
20211201T23Z,40705,ERCO
20211201T22Z,40345,ERCO
20211201T21Z,40031,ERCO
20211201T20Z,39705,ERCO
20211201T19Z,39406,ERCO
20211201T18Z,39417,ERCO
20211201T17Z,39373,ERCO
20211201T16Z,39299,ERCO
20211201T15Z,39689,ERCO
20211201T14Z,39998,ERCO
20211201T13Z,38555,ERCO
20211201T12Z,35230,ERCO
20211201T11Z,33184,ERCO
20211201T10Z,32438,ERCO
20211201T09Z,32435,ERCO
20211201T08Z,32977,ERCO
20211201T07Z,34013,ERCO
20211201T06Z,35623,ERCO
20211201T05Z,37670,ERCO
20211201T04Z,39780,ERCO
20211201T03Z,41227,ERCO
20211201T02Z,42317,ERCO
20211201T01Z,42470,ERCO
20211201T00Z,41020,ERCO
20211130T23Z,41172,ERCO
20211130T22Z,41201,ERCO
20211130T21Z,41299,ERCO
20211130T20Z,41345,ERCO
20211130T19Z,41180,ERCO
20211130T18Z,41181,ERCO
20211130T17Z,41081,ERCO
20211130T16Z,41229,ERCO
20211130T15Z,40839,ERCO
20211130T14Z,40542,ERCO
20211130T13Z,39345,ERCO
20211130T12Z,36106,ERCO
20211130T11Z,34208,ERCO
20211130T10Z,33387,ERCO
20211130T09Z,33368,ERCO
20211130T08Z,33782,ERCO
20211130T07Z,34587,ERCO
20211130T06Z,36250,ERCO
20211130T05Z,38098,ERCO
20211130T04Z,39856,ERCO
20211130T03Z,40941,ERCO
20211130T02Z,41546,ERCO
20211130T01Z,41880,ERCO
20211130T00Z,40496,ERCO
20211129T23Z,40183,ERCO
20211129T22Z,40222,ERCO
20211129T21Z,40453,ERCO
20211129T20Z,40756,ERCO
20211129T19Z,40895,ERCO
20211129T18Z,41151,ERCO
20211129T17Z,41796,ERCO
20211129T16Z,42551,ERCO
20211129T15Z,43326,ERCO
20211129T14Z,44459,ERCO
20211129T13Z,42740,ERCO
20211129T12Z,39037,ERCO
20211129T11Z,36436,ERCO
20211129T10Z,35132,ERCO
20211129T09Z,34648,ERCO
20211129T08Z,34911,ERCO
20211129T07Z,35636,ERCO
20211129T06Z,36717,ERCO
20211129T05Z,38437,ERCO
20211129T04Z,39799,ERCO
20211129T03Z,40409,ERCO
20211129T02Z,40409,ERCO
20211129T01Z,40060,ERCO
20211129T00Z,37880,ERCO
20211128T23Z,36693,ERCO
20211128T22Z,36485,ERCO
20211128T21Z,36695,ERCO
20211128T20Z,37062,ERCO
20211128T19Z,37315,ERCO
20211128T18Z,37542,ERCO
20211128T17Z,37722,ERCO
20211128T16Z,37694,ERCO
20211128T15Z,37239,ERCO
20211128T14Z,35766,ERCO
20211128T13Z,35045,ERCO
20211128T12Z,34063,ERCO
20211128T11Z,33835,ERCO
20211128T10Z,33653,ERCO
20211128T09Z,33843,ERCO
20211128T08Z,34431,ERCO
20211128T07Z,35340,ERCO
20211128T06Z,37680,ERCO
20211128T05Z,39146,ERCO
20211128T04Z,40248,ERCO
20211128T03Z,41457,ERCO
20211128T02Z,42328,ERCO
20211128T01Z,42462,ERCO
20211128T00Z,41083,ERCO
20211127T23Z,40185,ERCO
20211127T22Z,39831,ERCO
20211127T21Z,40030,ERCO
20211127T20Z,40169,ERCO
20211127T19Z,40501,ERCO
20211127T18Z,40930,ERCO
20211127T17Z,41066,ERCO
20211127T16Z,40644,ERCO
20211127T15Z,40250,ERCO
20211127T14Z,38370,ERCO
20211127T13Z,37241,ERCO
20211127T12Z,35824,ERCO
20211127T11Z,35052,ERCO
20211127T10Z,34766,ERCO
20211127T09Z,34915,ERCO
20211127T08Z,35458,ERCO
20211127T07Z,36395,ERCO
20211127T06Z,38117,ERCO
20211127T05Z,39375,ERCO
20211127T04Z,40418,ERCO
20211127T03Z,40812,ERCO
20211127T02Z,40641,ERCO
20211127T01Z,41449,ERCO
20211127T00Z,40150,ERCO
20211126T23Z,38022,ERCO
20211126T22Z,37642,ERCO
20211126T21Z,37958,ERCO
20211126T20Z,38754,ERCO
20211126T19Z,39840,ERCO
20211126T18Z,40866,ERCO
20211126T17Z,42325,ERCO
20211126T16Z,42804,ERCO
20211126T15Z,42526,ERCO
20211126T14Z,42377,ERCO
20211126T13Z,40748,ERCO
20211126T12Z,38733,ERCO
20211126T11Z,37183,ERCO
20211126T10Z,36239,ERCO
20211126T09Z,35807,ERCO
20211126T08Z,35945,ERCO
20211126T07Z,36388,ERCO
20211126T06Z,36488,ERCO
20211126T05Z,37203,ERCO
20211126T04Z,37930,ERCO
20211126T03Z,38140,ERCO
20211126T02Z,38240,ERCO
20211126T01Z,38657,ERCO
20211126T00Z,37613,ERCO
20211125T23Z,37376,ERCO
20211125T22Z,38244,ERCO
20211125T21Z,39311,ERCO
20211125T20Z,40166,ERCO
20211125T19Z,40984,ERCO
20211125T18Z,41103,ERCO
20211125T17Z,40304,ERCO
20211125T16Z,38912,ERCO
20211125T15Z,36226,ERCO
20211125T14Z,34675,ERCO
20211125T13Z,33448,ERCO
20211125T12Z,32463,ERCO
20211125T11Z,32046,ERCO
20211125T10Z,32010,ERCO
20211125T09Z,32547,ERCO
20211125T08Z,33565,ERCO
20211125T07Z,35002,ERCO
20211125T06Z,36517,ERCO
20211125T05Z,38715,ERCO
20211125T04Z,40851,ERCO
20211125T03Z,42567,ERCO
20211125T02Z,43607,ERCO
20211125T01Z,44155,ERCO
20211125T00Z,43473,ERCO
20211124T23Z,42851,ERCO
20211124T22Z,42751,ERCO
20211124T21Z,42536,ERCO
20211124T20Z,42155,ERCO
20211124T19Z,41788,ERCO
20211124T18Z,41404,ERCO
20211124T17Z,40805,ERCO
20211124T16Z,40171,ERCO
20211124T15Z,39386,ERCO
20211124T14Z,38909,ERCO
20211124T13Z,37662,ERCO
20211124T12Z,34768,ERCO
20211124T11Z,32944,ERCO
20211124T10Z,32365,ERCO
20211124T09Z,32435,ERCO
20211124T08Z,32951,ERCO
20211124T07Z,33926,ERCO
20211124T06Z,35944,ERCO
20211124T05Z,37861,ERCO
20211124T04Z,39826,ERCO
20211124T03Z,41102,ERCO
20211124T02Z,42040,ERCO
20211124T01Z,42346,ERCO
20211124T00Z,40783,ERCO
20211123T23Z,40833,ERCO
20211123T22Z,40797,ERCO
20211123T21Z,40907,ERCO
20211123T20Z,41102,ERCO
20211123T19Z,41101,ERCO
20211123T18Z,41333,ERCO
20211123T17Z,41873,ERCO
20211123T16Z,42610,ERCO
20211123T15Z,43652,ERCO
20211123T14Z,44000,ERCO
